dep;semaine_glissante;pop;P;T
09;2021-05-03-2021-05-09;152398;210;5124
09;2021-05-04-2021-05-10;152398;196;5576
09;2021-05-05-2021-05-11;152398;207;6045
09;2021-05-06-2021-05-12;152398;211;6272
10;2020-05-13-2020-05-19;309907;15;1170
10;2020-05-14-2020-05-20;309907;22;1228
10;2020-05-15-2020-05-21;309907;22;1052
10;2020-05-16-2020-05-22;309907;17;976
10;2020-05-17-2020-05-23;309907;18;983
10;2020-05-18-2020-05-24;309907;18;991
10;2020-05-19-2020-05-25;309907;18;981
10;2020-05-20-2020-05-26;309907;23;926
10;2020-05-21-2020-05-27;309907;14;821
10;2020-05-22-2020-05-28;309907;16;969
10;2020-05-23-2020-05-29;309907;21;971
10;2020-05-24-2020-05-30;309907;21;975
10;2020-05-25-2020-05-31;309907;21;962
10;2020-05-26-2020-06-01;309907;17;776
10;2020-05-27-2020-06-02;309907;10;753
10;2020-05-28-2020-06-03;309907;12;732
10;2020-05-29-2020-06-04;309907;11;690
10;2020-05-30-2020-06-05;309907;6;657
10;2020-05-31-2020-06-06;309907;5;638
10;2020-06-01-2020-06-07;309907;6;640
10;2020-06-02-2020-06-08;309907;6;750
10;2020-06-03-2020-06-09;309907;5;709
10;2020-06-04-2020-06-10;309907;3;672
10;2020-06-05-2020-06-11;309907;3;677
10;2020-06-06-2020-06-12;309907;3;635
10;2020-06-07-2020-06-13;309907;4;639
10;2020-06-08-2020-06-14;309907;3;642
10;2020-06-09-2020-06-15;309907;3;629
10;2020-06-10-2020-06-16;309907;5;599
10;2020-06-11-2020-06-17;309907;5;601
10;2020-06-12-2020-06-18;309907;5;597
10;2020-06-13-2020-06-19;309907;6;623
10;2020-06-14-2020-06-20;309907;5;641
10;2020-06-15-2020-06-21;309907;5;639
10;2020-06-16-2020-06-22;309907;5;702
10;2020-06-17-2020-06-23;309907;3;741
10;2020-06-18-2020-06-24;309907;3;712
10;2020-06-19-2020-06-25;309907;2;690
10;2020-06-20-2020-06-26;309907;1;674
10;2020-06-21-2020-06-27;309907;1;675
10;2020-06-22-2020-06-28;309907;1;682
10;2020-06-23-2020-06-29;309907;1;650
10;2020-06-24-2020-06-30;309907;2;672
10;2020-06-25-2020-07-01;309907;1;686
10;2020-06-26-2020-07-02;309907;1;738
10;2020-06-27-2020-07-03;309907;2;793
10;2020-06-28-2020-07-04;309907;2;789
10;2020-06-29-2020-07-05;309907;2;779
10;2020-06-30-2020-07-06;309907;3;791
10;2020-07-01-2020-07-07;309907;4;820
10;2020-07-02-2020-07-08;309907;4;866
10;2020-07-03-2020-07-09;309907;4;868
10;2020-07-04-2020-07-10;309907;6;917
10;2020-07-05-2020-07-11;309907;6;918
10;2020-07-06-2020-07-12;309907;6;924
10;2020-07-07-2020-07-13;309907;7;968
10;2020-07-08-2020-07-14;309907;5;796
10;2020-07-09-2020-07-15;309907;5;800
10;2020-07-10-2020-07-16;309907;8;1016
10;2020-07-11-2020-07-17;309907;5;1166
10;2020-07-12-2020-07-18;309907;8;1202
10;2020-07-13-2020-07-19;309907;8;1211
10;2020-07-14-2020-07-20;309907;9;1411
10;2020-07-15-2020-07-21;309907;9;1744
10;2020-07-16-2020-07-22;309907;10;1834
10;2020-07-17-2020-07-23;309907;7;2035
10;2020-07-18-2020-07-24;309907;7;1999
10;2020-07-19-2020-07-25;309907;4;1985
10;2020-07-20-2020-07-26;309907;4;1991
10;2020-07-21-2020-07-27;309907;6;1892
10;2020-07-22-2020-07-28;309907;9;1979
10;2020-07-23-2020-07-29;309907;8;2356
10;2020-07-24-2020-07-30;309907;9;2275
10;2020-07-25-2020-07-31;309907;11;2365
10;2020-07-26-2020-08-01;309907;13;2390
10;2020-07-27-2020-08-02;309907;13;2406
10;2020-07-28-2020-08-03;309907;12;2375
10;2020-07-29-2020-08-04;309907;14;2228
10;2020-07-30-2020-08-05;309907;17;1869
10;2020-07-31-2020-08-06;309907;25;1882
10;2020-08-01-2020-08-07;309907;26;1818
10;2020-08-02-2020-08-08;309907;25;1813
10;2020-08-03-2020-08-09;309907;25;1793
10;2020-08-04-2020-08-10;309907;26;1936
10;2020-08-05-2020-08-11;309907;26;1984
10;2020-08-06-2020-08-12;309907;25;2133
10;2020-08-07-2020-08-13;309907;25;2167
10;2020-08-08-2020-08-14;309907;39;2310
10;2020-08-09-2020-08-15;309907;39;2262
10;2020-08-10-2020-08-16;309907;39;2297
10;2020-08-11-2020-08-17;309907;62;2572
10;2020-08-12-2020-08-18;309907;68;2960
10;2020-08-13-2020-08-19;309907;82;3122
10;2020-08-14-2020-08-20;309907;84;3256
10;2020-08-15-2020-08-21;309907;78;3380
10;2020-08-16-2020-08-22;309907;82;3621
10;2020-08-17-2020-08-23;309907;82;3629
10;2020-08-18-2020-08-24;309907;68;3632
10;2020-08-19-2020-08-25;309907;69;3747
10;2020-08-20-2020-08-26;309907;66;4012
10;2020-08-21-2020-08-27;309907;64;4102
10;2020-08-22-2020-08-28;309907;69;4356
10;2020-08-23-2020-08-29;309907;75;4268
10;2020-08-24-2020-08-30;309907;77;4298
10;2020-08-25-2020-08-31;309907;80;4446
10;2020-08-26-2020-09-01;309907;81;4441
10;2020-08-27-2020-09-02;309907;79;4335
10;2020-08-28-2020-09-03;309907;86;4383
10;2020-08-29-2020-09-04;309907;88;4318
10;2020-08-30-2020-09-05;309907;77;4267
10;2020-08-31-2020-09-06;309907;75;4200
10;2020-09-01-2020-09-07;309907;70;4011
10;2020-09-02-2020-09-08;309907;83;4015
10;2020-09-03-2020-09-09;309907;98;4260
10;2020-09-04-2020-09-10;309907;110;4570
10;2020-09-05-2020-09-11;309907;110;4461
10;2020-09-06-2020-09-12;309907;120;4655
10;2020-09-07-2020-09-13;309907;127;4753
10;2020-09-08-2020-09-14;309907;134;4713
10;2020-09-09-2020-09-15;309907;138;4640
10;2020-09-10-2020-09-16;309907;130;4521
10;2020-09-11-2020-09-17;309907;123;4151
10;2020-09-12-2020-09-18;309907;125;4119
10;2020-09-13-2020-09-19;309907;141;4184
10;2020-09-14-2020-09-20;309907;139;4177
10;2020-09-15-2020-09-21;309907;142;4134
10;2020-09-16-2020-09-22;309907;138;4022
10;2020-09-17-2020-09-23;309907;144;3817
10;2020-09-18-2020-09-24;309907;155;3637
10;2020-09-19-2020-09-25;309907;153;3576
10;2020-09-20-2020-09-26;309907;145;3434
10;2020-09-21-2020-09-27;309907;141;3374
10;2020-09-22-2020-09-28;309907;148;3303
10;2020-09-23-2020-09-29;309907;154;3290
10;2020-09-24-2020-09-30;309907;155;3154
10;2020-09-25-2020-10-01;309907;156;3163
10;2020-09-26-2020-10-02;309907;184;3333
10;2020-09-27-2020-10-03;309907;189;3340
10;2020-09-28-2020-10-04;309907;198;3405
10;2020-09-29-2020-10-05;309907;238;3702
10;2020-09-30-2020-10-06;309907;259;3787
10;2020-10-01-2020-10-07;309907;309;4064
10;2020-10-02-2020-10-08;309907;358;4348
10;2020-10-03-2020-10-09;309907;400;4692
10;2020-10-04-2020-10-10;309907;432;4829
10;2020-10-05-2020-10-11;309907;431;4834
10;2020-10-06-2020-10-12;309907;440;5202
10;2020-10-07-2020-10-13;309907;467;5530
10;2020-10-08-2020-10-14;309907;486;5846
10;2020-10-09-2020-10-15;309907;518;6105
10;2020-10-10-2020-10-16;309907;555;6359
10;2020-10-11-2020-10-17;309907;568;6506
10;2020-10-12-2020-10-18;309907;586;6560
10;2020-10-13-2020-10-19;309907;686;6737
10;2020-10-14-2020-10-20;309907;790;6876
10;2020-10-15-2020-10-21;309907;879;7081
10;2020-10-16-2020-10-22;309907;937;7234
10;2020-10-17-2020-10-23;309907;1052;7811
10;2020-10-18-2020-10-24;309907;1115;7991
10;2020-10-19-2020-10-25;309907;1126;8044
10;2020-10-20-2020-10-26;309907;1221;8171
10;2020-10-21-2020-10-27;309907;1325;8379
10;2020-10-22-2020-10-28;309907;1380;8587
10;2020-10-23-2020-10-29;309907;1488;9027
10;2020-10-24-2020-10-30;309907;1467;8712
10;2020-10-25-2020-10-31;309907;1433;8822
10;2020-10-26-2020-11-01;309907;1427;8805
10;2020-10-27-2020-11-02;309907;1404;8965
10;2020-10-28-2020-11-03;309907;1367;9212
10;2020-10-29-2020-11-04;309907;1343;9447
10;2020-10-30-2020-11-05;309907;1250;9287
10;2020-10-31-2020-11-06;309907;1216;9221
10;2020-11-01-2020-11-07;309907;1202;9007
10;2020-11-02-2020-11-08;309907;1197;8971
10;2020-11-03-2020-11-09;309907;1099;8788
10;2020-11-04-2020-11-10;309907;1012;8565
10;2020-11-05-2020-11-11;309907;821;7114
10;2020-11-06-2020-11-12;309907;846;7085
10;2020-11-07-2020-11-13;309907;792;7022
10;2020-11-08-2020-11-14;309907;761;7039
10;2020-11-09-2020-11-15;309907;759;7044
10;2020-11-10-2020-11-16;309907;758;6959
10;2020-11-11-2020-11-17;309907;732;6670
10;2020-11-12-2020-11-18;309907;803;7380
10;2020-11-13-2020-11-19;309907;707;7215
10;2020-11-14-2020-11-20;309907;695;6898
10;2020-11-15-2020-11-21;309907;697;6891
10;2020-11-16-2020-11-22;309907;684;6860
10;2020-11-17-2020-11-23;309907;627;6538
10;2020-11-18-2020-11-24;309907;604;6570
10;2020-11-19-2020-11-25;309907;569;6614
10;2020-11-20-2020-11-26;309907;524;6315
10;2020-11-21-2020-11-27;309907;472;6359
10;2020-11-22-2020-11-28;309907;468;6304
10;2020-11-23-2020-11-29;309907;463;6256
10;2020-11-24-2020-11-30;309907;450;6036
10;2020-11-25-2020-12-01;309907;405;5900
10;2020-11-26-2020-12-02;309907;405;5877
10;2020-11-27-2020-12-03;309907;393;5953
10;2020-11-28-2020-12-04;309907;391;5805
10;2020-11-29-2020-12-05;309907;377;5868
10;2020-11-30-2020-12-06;309907;380;5897
10;2020-12-01-2020-12-07;309907;389;6158
10;2020-12-02-2020-12-08;309907;392;6269
10;2020-12-03-2020-12-09;309907;410;6421
10;2020-12-04-2020-12-10;309907;415;6544
10;2020-12-05-2020-12-11;309907;405;6836
10;2020-12-06-2020-12-12;309907;411;6975
10;2020-12-07-2020-12-13;309907;411;7004
10;2020-12-08-2020-12-14;309907;433;7088
10;2020-12-09-2020-12-15;309907;442;7166
10;2020-12-10-2020-12-16;309907;451;7356
10;2020-12-11-2020-12-17;309907;485;7787
10;2020-12-12-2020-12-18;309907;531;8325
10;2020-12-13-2020-12-19;309907;540;8775
10;2020-12-14-2020-12-20;309907;542;8879
10;2020-12-15-2020-12-21;309907;524;9880
10;2020-12-16-2020-12-22;309907;569;11399
10;2020-12-17-2020-12-23;309907;616;12943
10;2020-12-18-2020-12-24;309907;602;13817
10;2020-12-19-2020-12-25;309907;503;12193
10;2020-12-20-2020-12-26;309907;507;12031
10;2020-12-21-2020-12-27;309907;508;11934
10;2020-12-22-2020-12-28;309907;515;10863
10;2020-12-23-2020-12-29;309907;479;9557
10;2020-12-24-2020-12-30;309907;456;8527
10;2020-12-25-2020-12-31;309907;474;7843
10;2020-12-26-2021-01-01;309907;482;8001
10;2020-12-27-2021-01-02;309907;526;8082
10;2020-12-28-2021-01-03;309907;535;8134
10;2020-12-29-2021-01-04;309907;562;8276
10;2020-12-30-2021-01-05;309907;569;8083
10;2020-12-31-2021-01-06;309907;564;7689
10;2021-01-01-2021-01-07;309907;552;7619
10;2021-01-02-2021-01-08;309907;643;9131
10;2021-01-03-2021-01-09;309907;608;8974
10;2021-01-04-2021-01-10;309907;600;8923
10;2021-01-05-2021-01-11;309907;584;8693
10;2021-01-06-2021-01-12;309907;554;8684
10;2021-01-07-2021-01-13;309907;527;8452
10;2021-01-08-2021-01-14;309907;539;8428
10;2021-01-09-2021-01-15;309907;527;8411
10;2021-01-10-2021-01-16;309907;499;8328
10;2021-01-11-2021-01-17;309907;492;8336
10;2021-01-12-2021-01-18;309907;503;8244
10;2021-01-13-2021-01-19;309907;503;8378
10;2021-01-14-2021-01-20;309907;505;8316
10;2021-01-15-2021-01-21;309907;509;8168
10;2021-01-16-2021-01-22;309907;515;8409
10;2021-01-17-2021-01-23;309907;527;8473
10;2021-01-18-2021-01-24;309907;532;8489
10;2021-01-19-2021-01-25;309907;521;8628
10;2021-01-20-2021-01-26;309907;561;8569
10;2021-01-21-2021-01-27;309907;579;8657
10;2021-01-22-2021-01-28;309907;595;8942
10;2021-01-23-2021-01-29;309907;586;9188
10;2021-01-24-2021-01-30;309907;604;9305
10;2021-01-25-2021-01-31;309907;604;9293
10;2021-01-26-2021-02-01;309907;601;9151
10;2021-01-27-2021-02-02;309907;593;9252
10;2021-01-28-2021-02-03;309907;609;9281
10;2021-01-29-2021-02-04;309907;579;9318
10;2021-01-30-2021-02-05;309907;636;9621
10;2021-01-31-2021-02-06;309907;625;9725
10;2021-02-01-2021-02-07;309907;629;9740
10;2021-02-02-2021-02-08;309907;653;9864
10;2021-02-03-2021-02-09;309907;650;10167
10;2021-02-04-2021-02-10;309907;615;10152
10;2021-02-05-2021-02-11;309907;592;10017
10;2021-02-06-2021-02-12;309907;573;9712
10;2021-02-07-2021-02-13;309907;588;9671
10;2021-02-08-2021-02-14;309907;579;9638
10;2021-02-09-2021-02-15;309907;574;9498
10;2021-02-10-2021-02-16;309907;572;9549
10;2021-02-11-2021-02-17;309907;580;9622
10;2021-02-12-2021-02-18;309907;590;9668
10;2021-02-13-2021-02-19;309907;550;9287
10;2021-02-14-2021-02-20;309907;573;9599
10;2021-02-15-2021-02-21;309907;574;9635
10;2021-02-16-2021-02-22;309907;562;9561
10;2021-02-17-2021-02-23;309907;580;9469
10;2021-02-18-2021-02-24;309907;618;9609
10;2021-02-19-2021-02-25;309907;711;9851
10;2021-02-20-2021-02-26;309907;775;10243
10;2021-02-21-2021-02-27;309907;784;10061
10;2021-02-22-2021-02-28;309907;796;10031
10;2021-02-23-2021-03-01;309907;827;9585
10;2021-02-24-2021-03-02;309907;853;9504
10;2021-02-25-2021-03-03;309907;891;9129
10;2021-02-26-2021-03-04;309907;886;9252
10;2021-02-27-2021-03-05;309907;918;9378
10;2021-02-28-2021-03-06;309907;952;9489
10;2021-03-01-2021-03-07;309907;963;9632
10;2021-03-02-2021-03-08;309907;1028;10056
10;2021-03-03-2021-03-09;309907;1079;10282
10;2021-03-04-2021-03-10;309907;1120;10643
10;2021-03-05-2021-03-11;309907;1191;11497
10;2021-03-06-2021-03-12;309907;1228;12024
10;2021-03-07-2021-03-13;309907;1242;12292
10;2021-03-08-2021-03-14;309907;1244;12228
10;2021-03-09-2021-03-15;309907;1306;12415
10;2021-03-10-2021-03-16;309907;1355;13108
10;2021-03-11-2021-03-17;309907;1333;13320
10;2021-03-12-2021-03-18;309907;1343;13134
10;2021-03-13-2021-03-19;309907;1381;13340
10;2021-03-14-2021-03-20;309907;1407;13514
10;2021-03-15-2021-03-21;309907;1410;13581
10;2021-03-16-2021-03-22;309907;1465;14072
10;2021-03-17-2021-03-23;309907;1539;14547
10;2021-03-18-2021-03-24;309907;1608;14978
10;2021-03-19-2021-03-25;309907;1618;15385
10;2021-03-20-2021-03-26;309907;1669;16286
10;2021-03-21-2021-03-27;309907;1688;16562
10;2021-03-22-2021-03-28;309907;1692;16599
10;2021-03-23-2021-03-29;309907;1758;17452
10;2021-03-24-2021-03-30;309907;1771;18118
10;2021-03-25-2021-03-31;309907;1799;18687
10;2021-03-26-2021-04-01;309907;1794;19081
10;2021-03-27-2021-04-02;309907;1757;18856
10;2021-03-28-2021-04-03;309907;1739;19259
10;2021-03-29-2021-04-04;309907;1712;19171
10;2021-03-30-2021-04-05;309907;1370;16096
10;2021-03-31-2021-04-06;309907;1333;15203
10;2021-04-01-2021-04-07;309907;1251;14414
10;2021-04-02-2021-04-08;309907;1163;13265
10;2021-04-03-2021-04-09;309907;1076;12359
10;2021-04-04-2021-04-10;309907;1036;11581
10;2021-04-05-2021-04-11;309907;1049;11598
10;2021-04-06-2021-04-12;309907;1238;12860
10;2021-04-07-2021-04-13;309907;1107;11407
10;2021-04-08-2021-04-14;309907;1064;10924
10;2021-04-09-2021-04-15;309907;1075;10485
10;2021-04-10-2021-04-16;309907;1056;10000
10;2021-04-11-2021-04-17;309907;1019;9731
10;2021-04-12-2021-04-18;309907;1015;9675
10;2021-04-13-2021-04-19;309907;966;9404
10;2021-04-14-2021-04-20;309907;990;9385
10;2021-04-15-2021-04-21;309907;984;9163
10;2021-04-16-2021-04-22;309907;932;9107
10;2021-04-17-2021-04-23;309907;911;8853
10;2021-04-18-2021-04-24;309907;945;8779
10;2021-04-19-2021-04-25;309907;935;8757
10;2021-04-20-2021-04-26;309907;934;8654
10;2021-04-21-2021-04-27;309907;869;8517
10;2021-04-22-2021-04-28;309907;833;8446
10;2021-04-23-2021-04-29;309907;822;8461
10;2021-04-24-2021-04-30;309907;778;8613
10;2021-04-25-2021-05-01;309907;661;8040
10;2021-04-26-2021-05-02;309907;665;8080
10;2021-04-27-2021-05-03;309907;608;8102
10;2021-04-28-2021-05-04;309907;558;8130
10;2021-04-29-2021-05-05;309907;503;8230
10;2021-04-30-2021-05-06;309907;448;8429
10;2021-05-01-2021-05-07;309907;419;8515
10;2021-05-02-2021-05-08;309907;422;8521
10;2021-05-03-2021-05-09;309907;415;8542
10;2021-05-04-2021-05-10;309907;367;8633
10;2021-05-05-2021-05-11;309907;360;8764
10;2021-05-06-2021-05-12;309907;345;8867
11;2020-05-13-2020-05-19;372705;60;1616
11;2020-05-14-2020-05-20;372705;54;1613
11;2020-05-15-2020-05-21;372705;20;1477
11;2020-05-16-2020-05-22;372705;23;1676
11;2020-05-17-2020-05-23;372705;23;1698
11;2020-05-18-2020-05-24;372705;24;1694
11;2020-05-19-2020-05-25;372705;17;1641
11;2020-05-20-2020-05-26;372705;14;1626
11;2020-05-21-2020-05-27;372705;7;1614
11;2020-05-22-2020-05-28;372705;7;1635
11;2020-05-23-2020-05-29;372705;4;1336
11;2020-05-24-2020-05-30;372705;4;1339
11;2020-05-25-2020-05-31;372705;3;1328
11;2020-05-26-2020-06-01;372705;1;1047
11;2020-05-27-2020-06-02;372705;1;1078
11;2020-05-28-2020-06-03;372705;1;1153
11;2020-05-29-2020-06-04;372705;2;1160
11;2020-05-30-2020-06-05;372705;1;1175
11;2020-05-31-2020-06-06;372705;2;1211
11;2020-06-01-2020-06-07;372705;2;1198
11;2020-06-02-2020-06-08;372705;2;1395
11;2020-06-03-2020-06-09;372705;2;1408
11;2020-06-04-2020-06-10;372705;3;1319
11;2020-06-05-2020-06-11;372705;3;1314
11;2020-06-06-2020-06-12;372705;3;1268
11;2020-06-07-2020-06-13;372705;2;1223
11;2020-06-08-2020-06-14;372705;2;1225
11;2020-06-09-2020-06-15;372705;3;1203
11;2020-06-10-2020-06-16;372705;3;1178
11;2020-06-11-2020-06-17;372705;3;1180
11;2020-06-12-2020-06-18;372705;4;1158
11;2020-06-13-2020-06-19;372705;6;1188
11;2020-06-14-2020-06-20;372705;6;1186
11;2020-06-15-2020-06-21;372705;6;1197
11;2020-06-16-2020-06-22;372705;5;1162
11;2020-06-17-2020-06-23;372705;5;1133
11;2020-06-18-2020-06-24;372705;4;1157
11;2020-06-19-2020-06-25;372705;2;1134
11;2020-06-20-2020-06-26;372705;0;1121
11;2020-06-21-2020-06-27;372705;0;1132
11;2020-06-22-2020-06-28;372705;0;1130
11;2020-06-23-2020-06-29;372705;1;1162
11;2020-06-24-2020-06-30;372705;1;1084
11;2020-06-25-2020-07-01;372705;2;1060
11;2020-06-26-2020-07-02;372705;2;1086
11;2020-06-27-2020-07-03;372705;2;1122
11;2020-06-28-2020-07-04;372705;2;1113
11;2020-06-29-2020-07-05;372705;2;1115
11;2020-06-30-2020-07-06;372705;2;1100
11;2020-07-01-2020-07-07;372705;2;1152
11;2020-07-02-2020-07-08;372705;1;1147
11;2020-07-03-2020-07-09;372705;1;1165
11;2020-07-04-2020-07-10;372705;1;1180
11;2020-07-05-2020-07-11;372705;1;1198
11;2020-07-06-2020-07-12;372705;1;1185
11;2020-07-07-2020-07-13;372705;0;1272
11;2020-07-08-2020-07-14;372705;0;1044
11;2020-07-09-2020-07-15;372705;0;1149
11;2020-07-10-2020-07-16;372705;0;1237
11;2020-07-11-2020-07-17;372705;1;1425
11;2020-07-12-2020-07-18;372705;1;1488
11;2020-07-13-2020-07-19;372705;1;1504
11;2020-07-14-2020-07-20;372705;2;1560
11;2020-07-15-2020-07-21;372705;3;1841
11;2020-07-16-2020-07-22;372705;6;1867
11;2020-07-17-2020-07-23;372705;7;1878
11;2020-07-18-2020-07-24;372705;7;1756
11;2020-07-19-2020-07-25;372705;7;1744
11;2020-07-20-2020-07-26;372705;8;1753
11;2020-07-21-2020-07-27;372705;9;1695
11;2020-07-22-2020-07-28;372705;8;1672
11;2020-07-23-2020-07-29;372705;5;1958
11;2020-07-24-2020-07-30;372705;5;2043
11;2020-07-25-2020-07-31;372705;4;2077
11;2020-07-26-2020-08-01;372705;4;2068
11;2020-07-27-2020-08-02;372705;3;2058
11;2020-07-28-2020-08-03;372705;2;2108
11;2020-07-29-2020-08-04;372705;7;2193
11;2020-07-30-2020-08-05;372705;11;1992
11;2020-07-31-2020-08-06;372705;12;1990
11;2020-08-01-2020-08-07;372705;14;2074
11;2020-08-02-2020-08-08;372705;14;2058
11;2020-08-03-2020-08-09;372705;14;2054
11;2020-08-04-2020-08-10;372705;21;2236
11;2020-08-05-2020-08-11;372705;23;2239
11;2020-08-06-2020-08-12;372705;32;2282
11;2020-08-07-2020-08-13;372705;38;2384
11;2020-08-08-2020-08-14;372705;43;2443
11;2020-08-09-2020-08-15;372705;44;2394
11;2020-08-10-2020-08-16;372705;44;2415
11;2020-08-11-2020-08-17;372705;49;2469
11;2020-08-12-2020-08-18;372705;54;2712
11;2020-08-13-2020-08-19;372705;56;2885
11;2020-08-14-2020-08-20;372705;56;3362
11;2020-08-15-2020-08-21;372705;56;3640
11;2020-08-16-2020-08-22;372705;61;3809
11;2020-08-17-2020-08-23;372705;63;3808
11;2020-08-18-2020-08-24;372705;73;4062
11;2020-08-19-2020-08-25;372705;73;4240
11;2020-08-20-2020-08-26;372705;77;4683
11;2020-08-21-2020-08-27;372705;91;4770
11;2020-08-22-2020-08-28;372705;102;5030
11;2020-08-23-2020-08-29;372705;101;5082
11;2020-08-24-2020-08-30;372705;101;5121
11;2020-08-25-2020-08-31;372705;115;5318
11;2020-08-26-2020-09-01;372705;135;5350
11;2020-08-27-2020-09-02;372705;152;5233
11;2020-08-28-2020-09-03;372705;158;5300
11;2020-08-29-2020-09-04;372705;174;5413
11;2020-08-30-2020-09-05;372705;184;5443
11;2020-08-31-2020-09-06;372705;184;5423
11;2020-09-01-2020-09-07;372705;182;5772
11;2020-09-02-2020-09-08;372705;173;6407
11;2020-09-03-2020-09-09;372705;175;6717
11;2020-09-04-2020-09-10;372705;165;6952
11;2020-09-05-2020-09-11;372705;158;7304
11;2020-09-06-2020-09-12;372705;152;7445
11;2020-09-07-2020-09-13;372705;151;7450
11;2020-09-08-2020-09-14;372705;153;7314
11;2020-09-09-2020-09-15;372705;165;7184
11;2020-09-10-2020-09-16;372705;171;7123
11;2020-09-11-2020-09-17;372705;189;7075
11;2020-09-12-2020-09-18;372705;201;6788
11;2020-09-13-2020-09-19;372705;210;6746
11;2020-09-14-2020-09-20;372705;212;6751
11;2020-09-15-2020-09-21;372705;232;6606
11;2020-09-16-2020-09-22;372705;231;6261
11;2020-09-17-2020-09-23;372705;223;5973
11;2020-09-18-2020-09-24;372705;224;5903
11;2020-09-19-2020-09-25;372705;244;5826
11;2020-09-20-2020-09-26;372705;245;5759
11;2020-09-21-2020-09-27;372705;245;5763
11;2020-09-22-2020-09-28;372705;240;5707
11;2020-09-23-2020-09-29;372705;245;5697
11;2020-09-24-2020-09-30;372705;260;5920
11;2020-09-25-2020-10-01;372705;284;5888
11;2020-09-26-2020-10-02;372705;274;6147
11;2020-09-27-2020-10-03;372705;276;6327
11;2020-09-28-2020-10-04;372705;275;6358
11;2020-09-29-2020-10-05;372705;289;6430
11;2020-09-30-2020-10-06;372705;335;6579
11;2020-10-01-2020-10-07;372705;350;6528
11;2020-10-02-2020-10-08;372705;354;6560
11;2020-10-03-2020-10-09;372705;374;6598
11;2020-10-04-2020-10-10;372705;388;6696
11;2020-10-05-2020-10-11;372705;389;6676
11;2020-10-06-2020-10-12;372705;440;6763
11;2020-10-07-2020-10-13;372705;444;6899
11;2020-10-08-2020-10-14;372705;475;7475
11;2020-10-09-2020-10-15;372705;478;7902
11;2020-10-10-2020-10-16;372705;506;7911
11;2020-10-11-2020-10-17;372705;520;7883
11;2020-10-12-2020-10-18;372705;525;7894
11;2020-10-13-2020-10-19;372705;589;8014
11;2020-10-14-2020-10-20;372705;673;8289
11;2020-10-15-2020-10-21;372705;722;8146
11;2020-10-16-2020-10-22;372705;793;8105
11;2020-10-17-2020-10-23;372705;914;8622
11;2020-10-18-2020-10-24;372705;929;8630
11;2020-10-19-2020-10-25;372705;929;8604
11;2020-10-20-2020-10-26;372705;1053;9302
11;2020-10-21-2020-10-27;372705;1084;9579
