reg;nom_reg;semaine;nb_pos;nb_crib;tx_crib;nb_A0;nb_A1;tx_A1;nb_C0;nb_C1;tx_C1;nb_D0;nb_D1;tx_D1;nb_A0C0;nb_A01C01;tx_A0C0
28;Normandie;2021-12-21-2021-12-27;26258.00;10095.00;38.45;9392.00;69.00;0.73;6051.00;3320.00;35.43;1657.00;4088.00;71.16;5943.00;9286.00;64.00
28;Normandie;2021-12-22-2021-12-28;33934.00;12397.00;36.53;11580.00;69.00;0.59;8327.00;3121.00;27.26;2169.00;6834.00;75.91;8203.00;11349.00;72.28
28;Normandie;2021-12-23-2021-12-29;42445.00;14664.00;34.55;13562.00;65.00;0.48;10545.00;2887.00;21.49;2632.00;9565.00;78.42;10392.00;13308.00;78.09
28;Normandie;2021-12-24-2021-12-30;51112.00;16748.00;32.77;15335.00;47.00;0.31;12481.00;2717.00;17.88;2870.00;11984.00;80.68;12316.00;15063.00;81.76
28;Normandie;2021-12-25-2021-12-31;57862.00;18267.00;31.57;16592.00;41.00;0.25;13831.00;2625.00;15.95;2927.00;13545.00;82.23;13665.00;16317.00;83.75
28;Normandie;2021-12-26-2022-01-01;58556.00;18344.00;31.33;16590.00;41.00;0.25;13851.00;2611.00;15.86;2943.00;13634.00;82.25;13684.00;16322.00;83.84
28;Normandie;2021-12-27-2022-01-02;59585.00;18231.00;30.60;16414.00;40.00;0.24;13774.00;2555.00;15.65;2897.00;13610.00;82.45;13611.00;16195.00;84.04
28;Normandie;2021-12-28-2022-01-03;70325.00;19025.00;27.05;16542.00;4.00;0.02;14510.00;2112.00;12.71;2439.00;14592.00;85.68;14304.00;16399.00;87.22
28;Normandie;2021-12-29-2022-01-04;78071.00;19020.00;24.36;15890.00;6.00;0.04;14390.00;1763.00;10.91;2083.00;14769.00;87.64;14126.00;15874.00;88.99
28;Normandie;2021-12-30-2022-01-05;81887.00;17975.00;21.95;14679.00;5.00;0.03;13551.00;1402.00;9.38;1643.00;14158.00;89.60;13296.00;14683.00;90.55
28;Normandie;2021-12-31-2022-01-06;83442.00;16078.00;19.27;12693.00;5.00;0.04;11928.00;1075.00;8.27;1295.00;12728.00;90.77;11642.00;12697.00;91.69
28;Normandie;2022-01-01-2022-01-07;87397.00;15019.00;17.18;11587.00;5.00;0.04;11060.00;840.00;7.06;1052.00;11815.00;91.82;10771.00;11590.00;92.93
28;Normandie;2022-01-02-2022-01-08;97140.00;15438.00;15.89;11907.00;5.00;0.04;11370.00;846.00;6.93;1054.00;12121.00;92.00;11085.00;11910.00;93.07
28;Normandie;2022-01-03-2022-01-09;98134.00;15379.00;15.67;11878.00;5.00;0.04;11352.00;832.00;6.83;1038.00;12079.00;92.09;11066.00;11877.00;93.17
28;Normandie;2022-01-04-2022-01-10;100072.00;12791.00;12.78;9581.00;2.00;0.02;9198.00;569.00;5.83;722.00;9985.00;93.26;9014.00;9572.00;94.17
28;Normandie;2022-01-05-2022-01-11;99006.00;10855.00;10.96;8135.00;0.00;0.00;7924.00;391.00;4.70;530.00;8638.00;94.22;7745.00;8125.00;95.32
28;Normandie;2022-01-06-2022-01-12;100723.00;9746.00;9.68;7223.00;0.00;0.00;7109.00;320.00;4.31;447.00;7792.00;94.57;6903.00;7213.00;95.70
28;Normandie;2022-01-07-2022-01-13;102425.00;10215.00;9.97;7799.00;0.00;0.00;7747.00;264.00;3.30;400.00;8460.00;95.49;7527.00;7786.00;96.67
28;Normandie;2022-01-08-2022-01-14;105274.00;10693.00;10.16;8235.00;0.00;0.00;8267.00;237.00;2.79;368.00;9027.00;96.08;7994.00;8223.00;97.22
28;Normandie;2022-01-09-2022-01-15;107401.00;10882.00;10.13;8433.00;0.00;0.00;8508.00;224.00;2.57;350.00;9268.00;96.36;8205.00;8421.00;97.43
28;Normandie;2022-01-10-2022-01-16;108521.00;11039.00;10.17;8556.00;1.00;0.01;8645.00;221.00;2.49;348.00;9411.00;96.43;8335.00;8549.00;97.50
28;Normandie;2022-01-11-2022-01-17;114570.00;12186.00;10.64;9553.00;1.00;0.01;9808.00;189.00;1.89;340.00;10619.00;96.90;9368.00;9551.00;98.08
28;Normandie;2022-01-12-2022-01-18;119380.00;13884.00;11.63;11007.00;1.00;0.01;11320.00;161.00;1.40;332.00;12149.00;97.34;10851.00;11005.00;98.60
28;Normandie;2022-01-13-2022-01-19;124622.00;15296.00;12.27;12087.00;7.00;0.06;12467.00;150.00;1.19;345.00;13432.00;97.50;11941.00;12091.00;98.76
28;Normandie;2022-01-14-2022-01-20;128854.00;16490.00;12.80;13052.00;7.00;0.05;13480.00;120.00;0.88;320.00;14465.00;97.84;12938.00;13059.00;99.07
28;Normandie;2022-01-15-2022-01-21;132699.00;17428.00;13.13;13744.00;7.00;0.05;14204.00;112.00;0.78;332.00;15254.00;97.87;13635.00;13751.00;99.16
28;Normandie;2022-01-16-2022-01-22;136276.00;17907.00;13.14;14126.00;7.00;0.05;14612.00;107.00;0.73;324.00;15738.00;97.98;14022.00;14133.00;99.21
28;Normandie;2022-01-17-2022-01-23;137196.00;18044.00;13.15;14214.00;6.00;0.04;14697.00;108.00;0.73;321.00;15883.00;98.02;14109.00;14220.00;99.22
28;Normandie;2022-01-18-2022-01-24;141327.00;18831.00;13.32;14945.00;7.00;0.05;15421.00;100.00;0.64;351.00;16602.00;97.93;14847.00;14952.00;99.30
28;Normandie;2022-01-19-2022-01-25;141735.00;18630.00;13.14;14793.00;7.00;0.05;15269.00;82.00;0.53;346.00;16519.00;97.95;14711.00;14799.00;99.41
28;Normandie;2022-01-20-2022-01-26;141015.00;18321.00;12.99;14563.00;1.00;0.01;15010.00;67.00;0.44;348.00;16208.00;97.90;14496.00;14563.00;99.54
28;Normandie;2022-01-21-2022-01-27;140117.00;18097.00;12.92;14363.00;1.00;0.01;14776.00;60.00;0.40;333.00;16056.00;97.97;14303.00;14363.00;99.58
28;Normandie;2022-01-22-2022-01-28;139085.00;17933.00;12.89;14503.00;1.00;0.01;14846.00;50.00;0.34;312.00;16139.00;98.10;14452.00;14503.00;99.65
28;Normandie;2022-01-23-2022-01-29;137622.00;17882.00;12.99;14489.00;1.00;0.01;14810.00;45.00;0.30;309.00;16080.00;98.11;14443.00;14489.00;99.68
28;Normandie;2022-01-24-2022-01-30;136964.00;17935.00;13.09;14502.00;1.00;0.01;14828.00;42.00;0.28;307.00;16105.00;98.13;14459.00;14502.00;99.70
28;Normandie;2022-01-25-2022-01-31;132834.00;18543.00;13.96;15146.00;0.00;0.00;15405.00;29.00;0.19;266.00;16760.00;98.44;15116.00;15145.00;99.81
28;Normandie;2022-01-26-2022-02-01;128475.00;18171.00;14.14;14862.00;1.00;0.01;15104.00;28.00;0.19;250.00;16454.00;98.50;14834.00;14863.00;99.80
28;Normandie;2022-01-27-2022-02-02;123080.00;17939.00;14.58;14908.00;1.00;0.01;15141.00;26.00;0.17;212.00;16438.00;98.73;14881.00;14908.00;99.82
28;Normandie;2022-01-28-2022-02-03;117285.00;16984.00;14.48;14259.00;1.00;0.01;14447.00;25.00;0.17;203.00;15652.00;98.72;14219.00;14245.00;99.82
28;Normandie;2022-01-29-2022-02-04;110156.00;15915.00;14.45;13259.00;1.00;0.01;13384.00;27.00;0.20;210.00;14573.00;98.58;13168.00;13196.00;99.79
28;Normandie;2022-01-30-2022-02-05;104040.00;15531.00;14.93;12924.00;1.00;0.01;13031.00;27.00;0.21;206.00;14190.00;98.57;12833.00;12861.00;99.78
28;Normandie;2022-01-31-2022-02-06;101847.00;15214.00;14.94;12701.00;1.00;0.01;12782.00;45.00;0.35;225.00;13905.00;98.41;12592.00;12638.00;99.64
28;Normandie;2022-02-01-2022-02-07;87391.00;13069.00;14.95;10989.00;1.00;0.01;11021.00;44.00;0.40;196.00;11954.00;98.39;10881.00;10926.00;99.59
28;Normandie;2022-02-02-2022-02-08;78097.00;11641.00;14.91;9822.00;0.00;0.00;9794.00;41.00;0.42;165.00;10639.00;98.47;9717.00;9758.00;99.58
28;Normandie;2022-02-03-2022-02-09;69807.00;10350.00;14.83;8682.00;0.00;0.00;8606.00;38.00;0.44;161.00;9409.00;98.32;8581.00;8619.00;99.56
28;Normandie;2022-02-04-2022-02-10;63086.00;9269.00;14.69;7746.00;1.00;0.01;7692.00;34.00;0.44;145.00;8408.00;98.30;7663.00;7698.00;99.55
28;Normandie;2022-02-05-2022-02-11;56743.00;8635.00;15.22;7250.00;1.00;0.01;7248.00;25.00;0.34;102.00;7883.00;98.72;7225.00;7251.00;99.64
28;Normandie;2022-02-06-2022-02-12;52879.00;8353.00;15.80;7023.00;2.00;0.03;7019.00;24.00;0.34;104.00;7626.00;98.65;6999.00;7025.00;99.63
28;Normandie;2022-02-07-2022-02-13;52149.00;8397.00;16.10;7088.00;2.00;0.03;7103.00;6.00;0.08;84.00;7679.00;98.92;7082.00;7090.00;99.89
28;Normandie;2022-02-08-2022-02-14;46579.00;7592.00;16.30;6374.00;2.00;0.03;6384.00;6.00;0.09;85.00;6908.00;98.78;6368.00;6376.00;99.87
28;Normandie;2022-02-09-2022-02-15;43022.00;7018.00;16.31;5819.00;2.00;0.03;5831.00;5.00;0.09;89.00;6309.00;98.61;5814.00;5821.00;99.88
28;Normandie;2022-02-10-2022-02-16;39822.00;6630.00;16.65;5491.00;2.00;0.04;5504.00;5.00;0.09;80.00;5959.00;98.68;5486.00;5493.00;99.87
28;Normandie;2022-02-11-2022-02-17;37369.00;6212.00;16.62;5129.00;1.00;0.02;5135.00;6.00;0.12;87.00;5551.00;98.46;5123.00;5130.00;99.86
28;Normandie;2022-02-12-2022-02-18;34983.00;5896.00;16.85;4864.00;2.00;0.04;4875.00;5.00;0.10;87.00;5267.00;98.38;4859.00;4866.00;99.86
28;Normandie;2022-02-13-2022-02-19;33313.00;5792.00;17.39;4793.00;1.00;0.02;4801.00;5.00;0.10;86.00;5188.00;98.37;4788.00;4794.00;99.87
28;Normandie;2022-02-14-2022-02-20;32963.00;5737.00;17.40;4739.00;1.00;0.02;4746.00;5.00;0.11;95.00;5129.00;98.18;4734.00;4740.00;99.87
28;Normandie;2022-02-15-2022-02-21;30572.00;5274.00;17.25;4334.00;1.00;0.02;4343.00;4.00;0.09;85.00;4697.00;98.22;4330.00;4335.00;99.88
28;Normandie;2022-02-16-2022-02-22;28827.00;4923.00;17.08;4078.00;1.00;0.02;4086.00;4.00;0.10;81.00;4418.00;98.20;4074.00;4079.00;99.88
28;Normandie;2022-02-17-2022-02-23;27776.00;4765.00;17.16;3946.00;1.00;0.03;3954.00;3.00;0.08;94.00;4254.00;97.84;3943.00;3947.00;99.90
28;Normandie;2022-02-18-2022-02-24;26964.00;4528.00;16.79;3717.00;3.00;0.08;3728.00;2.00;0.05;99.00;4035.00;97.61;3715.00;3720.00;99.87
28;Normandie;2022-02-19-2022-02-25;25834.00;4314.00;16.70;3520.00;7.00;0.20;3531.00;3.00;0.08;113.00;3811.00;97.12;3517.00;3527.00;99.72
28;Normandie;2022-02-20-2022-02-26;24979.00;4153.00;16.63;3372.00;9.00;0.27;3385.00;3.00;0.09;123.00;3653.00;96.74;3369.00;3381.00;99.65
28;Normandie;2022-02-21-2022-02-27;24638.00;4082.00;16.57;3325.00;11.00;0.33;3339.00;3.00;0.09;128.00;3581.00;96.55;3322.00;3336.00;99.58
28;Normandie;2022-02-22-2022-02-28;23893.00;3983.00;16.67;3262.00;12.00;0.37;3276.00;3.00;0.09;145.00;3500.00;96.02;3259.00;3274.00;99.54
28;Normandie;2022-02-23-2022-03-01;23995.00;3953.00;16.47;3204.00;12.00;0.37;3220.00;2.00;0.06;156.00;3442.00;95.66;3202.00;3216.00;99.56
28;Normandie;2022-02-24-2022-03-02;24216.00;4011.00;16.56;3248.00;12.00;0.37;3265.00;3.00;0.09;150.00;3498.00;95.89;3245.00;3260.00;99.54
28;Normandie;2022-02-25-2022-03-03;24541.00;4130.00;16.83;3376.00;12.00;0.35;3393.00;3.00;0.09;144.00;3602.00;96.16;3373.00;3388.00;99.56
28;Normandie;2022-02-26-2022-03-04;24939.00;4274.00;17.14;3501.00;7.00;0.20;3515.00;2.00;0.06;142.00;3743.00;96.34;3499.00;3508.00;99.74
28;Normandie;2022-02-27-2022-03-05;25465.00;4340.00;17.04;3567.00;5.00;0.14;3581.00;2.00;0.06;143.00;3802.00;96.38;3565.00;3572.00;99.80
28;Normandie;2022-02-28-2022-03-06;25549.00;4388.00;17.17;3600.00;3.00;0.08;3613.00;2.00;0.06;145.00;3846.00;96.37;3598.00;3603.00;99.86
28;Normandie;2022-03-01-2022-03-07;26474.00;4420.00;16.70;3647.00;3.00;0.08;3657.00;2.00;0.05;156.00;3880.00;96.13;3644.00;3649.00;99.86
28;Normandie;2022-03-02-2022-03-08;27357.00;4541.00;16.60;3798.00;3.00;0.08;3807.00;2.00;0.05;162.00;4010.00;96.12;3795.00;3800.00;99.87
28;Normandie;2022-03-03-2022-03-09;28165.00;4543.00;16.13;3816.00;3.00;0.08;3823.00;3.00;0.08;167.00;4015.00;96.01;3812.00;3818.00;99.84
28;Normandie;2022-03-04-2022-03-10;29282.00;4783.00;16.33;4050.00;1.00;0.02;4059.00;3.00;0.07;190.00;4236.00;95.71;4046.00;4050.00;99.90
28;Normandie;2022-03-05-2022-03-11;30653.00;4914.00;16.03;4192.00;1.00;0.02;4199.00;3.00;0.07;204.00;4349.00;95.52;4188.00;4192.00;99.90
28;Normandie;2022-03-06-2022-03-12;31994.00;5159.00;16.12;4410.00;1.00;0.02;4419.00;3.00;0.07;225.00;4571.00;95.31;4406.00;4410.00;99.91
28;Normandie;2022-03-07-2022-03-13;32333.00;5204.00;16.10;4433.00;1.00;0.02;4442.00;3.00;0.07;251.00;4588.00;94.81;4429.00;4433.00;99.91
28;Normandie;2022-03-08-2022-03-14;35505.00;5685.00;16.01;4857.00;0.00;0.00;4871.00;3.00;0.06;268.00;5006.00;94.92;4853.00;4856.00;99.94
28;Normandie;2022-03-09-2022-03-15;37614.00;6180.00;16.43;5302.00;0.00;0.00;5312.00;6.00;0.11;295.00;5436.00;94.85;5295.00;5301.00;99.89
28;Normandie;2022-03-10-2022-03-16;40034.00;6562.00;16.39;5658.00;0.00;0.00;5667.00;5.00;0.09;324.00;5779.00;94.69;5652.00;5657.00;99.91
28;Normandie;2022-03-11-2022-03-17;42132.00;7008.00;16.63;6059.00;0.00;0.00;6065.00;6.00;0.10;332.00;6189.00;94.91;6052.00;6058.00;99.90
28;Normandie;2022-03-12-2022-03-18;44545.00;7901.00;17.74;6904.00;0.00;0.00;6914.00;6.00;0.09;367.00;7035.00;95.04;6897.00;6903.00;99.91
28;Normandie;2022-03-13-2022-03-19;46274.00;8287.00;17.91;7243.00;0.00;0.00;7245.00;10.00;0.14;409.00;7365.00;94.74;7232.00;7242.00;99.86
28;Normandie;2022-03-14-2022-03-20;46651.00;8412.00;18.03;7354.00;0.00;0.00;7357.00;10.00;0.14;422.00;7465.00;94.65;7343.00;7353.00;99.86
28;Normandie;2022-03-15-2022-03-21;52086.00;10291.00;19.76;9147.00;0.00;0.00;9146.00;17.00;0.19;483.00;9240.00;95.03;9130.00;9147.00;99.81
28;Normandie;2022-03-16-2022-03-22;56496.00;11730.00;20.76;10489.00;0.00;0.00;10490.00;15.00;0.14;571.00;10568.00;94.87;10474.00;10489.00;99.86
28;Normandie;2022-03-17-2022-03-23;60444.00;13458.00;22.27;12109.00;0.00;0.00;12104.00;22.00;0.18;634.00;12164.00;95.05;12087.00;12109.00;99.82
28;Normandie;2022-03-18-2022-03-24;64580.00;15174.00;23.50;13741.00;0.00;0.00;13734.00;24.00;0.17;678.00;13782.00;95.31;13717.00;13741.00;99.83
28;Normandie;2022-03-19-2022-03-25;68490.00;16224.00;23.69;14718.00;0.00;0.00;14705.00;26.00;0.18;737.00;14712.00;95.23;14692.00;14718.00;99.82
28;Normandie;2022-03-20-2022-03-26;70755.00;16132.00;22.80;14674.00;1.00;0.01;14662.00;26.00;0.18;746.00;14631.00;95.15;14648.00;14675.00;99.82
28;Normandie;2022-03-21-2022-03-27;70902.00;16198.00;22.85;14758.00;1.00;0.01;14744.00;26.00;0.18;739.00;14711.00;95.22;14732.00;14759.00;99.82
28;Normandie;2022-03-22-2022-03-28;74691.00;17188.00;23.01;15688.00;18.00;0.11;15689.00;21.00;0.13;811.00;15616.00;95.06;15667.00;15706.00;99.75
28;Normandie;2022-03-23-2022-03-29;76899.00;17900.00;23.28;16295.00;24.00;0.15;16303.00;21.00;0.13;830.00;16221.00;95.13;16275.00;16319.00;99.73
28;Normandie;2022-03-24-2022-03-30;78284.00;18110.00;23.13;16498.00;24.00;0.15;16506.00;20.00;0.12;881.00;16402.00;94.90;16479.00;16522.00;99.74
28;Normandie;2022-03-25-2022-03-31;78403.00;17835.00;22.75;16204.00;24.00;0.15;16213.00;18.00;0.11;947.00;16098.00;94.44;16187.00;16228.00;99.75
28;Normandie;2022-03-26-2022-04-01;77412.00;17415.00;22.50;15876.00;24.00;0.15;15885.00;18.00;0.11;908.00;15783.00;94.56;15859.00;15900.00;99.74
28;Normandie;2022-03-27-2022-04-02;77137.00;17987.00;23.32;16418.00;23.00;0.14;16429.00;15.00;0.09;879.00;16345.00;94.90;16404.00;16441.00;99.77
28;Normandie;2022-03-28-2022-04-03;77091.00;17909.00;23.23;16359.00;23.00;0.14;16371.00;16.00;0.10;867.00;16282.00;94.94;16344.00;16382.00;99.77
28;Normandie;2022-03-29-2022-04-04;76049.00;17167.00;22.57;15741.00;7.00;0.04;15739.00;14.00;0.09;824.00;15649.00;95.00;15728.00;15748.00;99.87
28;Normandie;2022-03-30-2022-04-05;74834.00;16360.00;21.86;15080.00;2.00;0.01;15067.00;19.00;0.13;807.00;14956.00;94.88;15061.00;15082.00;99.86
28;Normandie;2022-03-31-2022-04-06;73997.00;15527.00;20.98;14293.00;3.00;0.02;14284.00;16.00;0.11;755.00;14199.00;94.95;14277.00;14296.00;99.87
28;Normandie;2022-04-01-2022-04-07;73900.00;15040.00;20.35;13836.00;3.00;0.02;13825.00;18.00;0.13;713.00;13720.00;95.06;13818.00;13839.00;99.85
28;Normandie;2022-04-02-2022-04-08;73960.00;14118.00;19.09;12899.00;3.00;0.02;12889.00;17.00;0.13;708.00;12803.00;94.76;12882.00;12902.00;99.84
28;Normandie;2022-04-03-2022-04-09;73459.00;13475.00;18.34;12290.00;3.00;0.02;12281.00;16.00;0.13;691.00;12194.00;94.64;12274.00;12293.00;99.85
28;Normandie;2022-04-04-2022-04-10;73069.00;13323.00;18.23;12168.00;3.00;0.02;12158.00;15.00;0.12;671.00;12069.00;94.73;12153.00;12171.00;99.85
75;Nouvelle-Aquitaine;2021-11-01-2021-11-07;5358.00;140.00;2.61;138.00;0.00;0.00;5.00;133.00;96.38;0.00;0.00;0.00;5.00;138.00;3.62
75;Nouvelle-Aquitaine;2021-11-02-2021-11-08;6681.00;197.00;2.95;193.00;0.00;0.00;5.00;188.00;97.41;1.00;0.00;0.00;5.00;193.00;2.59
75;Nouvelle-Aquitaine;2021-11-03-2021-11-09;6640.00;187.00;2.82;181.00;0.00;0.00;3.00;178.00;98.34;1.00;0.00;0.00;3.00;181.00;1.66
75;Nouvelle-Aquitaine;2021-11-04-2021-11-10;6969.00;182.00;2.61;175.00;0.00;0.00;2.00;173.00;98.86;1.00;0.00;0.00;2.00;175.00;1.14
75;Nouvelle-Aquitaine;2021-11-05-2021-11-11;6253.00;160.00;2.56;154.00;0.00;0.00;1.00;153.00;99.35;1.00;0.00;0.00;1.00;154.00;0.65
75;Nouvelle-Aquitaine;2021-11-06-2021-11-12;7182.00;156.00;2.17;148.00;0.00;0.00;1.00;147.00;99.32;1.00;0.00;0.00;1.00;148.00;0.68
75;Nouvelle-Aquitaine;2021-11-07-2021-11-13;7572.00;160.00;2.11;152.00;0.00;0.00;0.00;152.00;100.00;1.00;0.00;0.00;0.00;152.00;0.00
75;Nouvelle-Aquitaine;2021-11-08-2021-11-14;7685.00;162.00;2.11;154.00;0.00;0.00;0.00;154.00;100.00;2.00;0.00;0.00;0.00;154.00;0.00
75;Nouvelle-Aquitaine;2021-11-09-2021-11-15;8834.00;167.00;1.89;160.00;0.00;0.00;1.00;159.00;99.38;1.00;0.00;0.00;1.00;160.00;0.62
75;Nouvelle-Aquitaine;2021-11-10-2021-11-16;9873.00;183.00;1.85;174.00;0.00;0.00;1.00;173.00;99.43;1.00;0.00;0.00;1.00;174.00;0.57
75;Nouvelle-Aquitaine;2021-11-11-2021-11-17;10763.00;196.00;1.82;184.00;0.00;0.00;1.00;183.00;99.46;1.00;0.00;0.00;1.00;184.00;0.54
75;Nouvelle-Aquitaine;2021-11-12-2021-11-18;12902.00;219.00;1.70;205.00;0.00;0.00;1.00;204.00;99.51;1.00;0.00;0.00;1.00;205.00;0.49
75;Nouvelle-Aquitaine;2021-11-13-2021-11-19;13496.00;223.00;1.65;207.00;0.00;0.00;1.00;206.00;99.52;1.00;0.00;0.00;1.00;207.00;0.48
75;Nouvelle-Aquitaine;2021-11-14-2021-11-20;13994.00;223.00;1.59;207.00;0.00;0.00;1.00;206.00;99.52;1.00;0.00;0.00;1.00;207.00;0.48
75;Nouvelle-Aquitaine;2021-11-15-2021-11-21;14065.00;221.00;1.57;205.00;0.00;0.00;1.00;204.00;99.51;0.00;0.00;0.00;1.00;205.00;0.49
75;Nouvelle-Aquitaine;2021-11-16-2021-11-22;15330.00;266.00;1.74;240.00;0.00;0.00;0.00;241.00;100.00;1.00;0.00;0.00;0.00;240.00;0.00
75;Nouvelle-Aquitaine;2021-11-17-2021-11-23;16473.00;258.00;1.57;233.00;0.00;0.00;2.00;232.00;99.15;3.00;0.00;0.00;2.00;233.00;0.86
75;Nouvelle-Aquitaine;2021-11-18-2021-11-24;17809.00;256.00;1.44;234.00;0.00;0.00;4.00;231.00;98.30;3.00;0.00;0.00;4.00;233.00;1.72
75;Nouvelle-Aquitaine;2021-11-19-2021-11-25;19247.00;316.00;1.64;289.00;0.00;0.00;10.00;281.00;96.56;8.00;0.00;0.00;10.00;288.00;3.47
75;Nouvelle-Aquitaine;2021-11-20-2021-11-26;20805.00;409.00;1.97;371.00;0.00;0.00;13.00;360.00;96.51;8.00;0.00;0.00;13.00;370.00;3.51
75;Nouvelle-Aquitaine;2021-11-21-2021-11-27;21841.00;488.00;2.23;445.00;0.00;0.00;18.00;429.00;95.97;9.00;0.00;0.00;18.00;444.00;4.05
75;Nouvelle-Aquitaine;2021-11-22-2021-11-28;22017.00;504.00;2.29;456.00;0.00;0.00;22.00;436.00;95.20;9.00;1.00;10.00;22.00;455.00;4.84
75;Nouvelle-Aquitaine;2021-11-23-2021-11-29;24167.00;1331.00;5.51;1242.00;0.00;0.00;45.00;1200.00;96.39;14.00;1.00;6.67;45.00;1241.00;3.63
75;Nouvelle-Aquitaine;2021-11-24-2021-11-30;26103.00;2263.00;8.67;2115.00;0.00;0.00;66.00;2053.00;96.89;18.00;4.00;18.18;66.00;2114.00;3.12
75;Nouvelle-Aquitaine;2021-11-25-2021-12-01;27629.00;3227.00;11.68;3012.00;0.00;0.00;84.00;2936.00;97.22;21.00;5.00;19.23;84.00;3012.00;2.79
75;Nouvelle-Aquitaine;2021-11-26-2021-12-02;29295.00;4381.00;14.95;4059.00;0.00;0.00;100.00;3969.00;97.54;60.00;8.00;11.76;100.00;4059.00;2.46
75;Nouvelle-Aquitaine;2021-11-27-2021-12-03;30832.00;5542.00;17.97;5129.00;0.00;0.00;116.00;5030.00;97.75;118.00;9.00;7.09;116.00;5128.00;2.26
75;Nouvelle-Aquitaine;2021-11-28-2021-12-04;31518.00;6049.00;19.19;5581.00;0.00;0.00;118.00;5487.00;97.89;147.00;9.00;5.77;118.00;5580.00;2.11
75;Nouvelle-Aquitaine;2021-11-29-2021-12-05;31660.00;6166.00;19.48;5687.00;0.00;0.00;115.00;5599.00;97.99;148.00;8.00;5.13;115.00;5686.00;2.02
75;Nouvelle-Aquitaine;2021-11-30-2021-12-06;32930.00;6747.00;20.49;6182.00;0.00;0.00;128.00;6094.00;97.94;221.00;17.00;7.14;128.00;6181.00;2.07
75;Nouvelle-Aquitaine;2021-12-01-2021-12-07;33782.00;7193.00;21.29;6546.00;0.00;0.00;128.00;6465.00;98.06;270.00;15.00;5.26;128.00;6545.00;1.96
75;Nouvelle-Aquitaine;2021-12-02-2021-12-08;34090.00;7451.00;21.86;6734.00;0.00;0.00;142.00;6634.00;97.90;327.00;16.00;4.66;142.00;6732.00;2.11
75;Nouvelle-Aquitaine;2021-12-03-2021-12-09;34180.00;7654.00;22.39;6922.00;0.00;0.00;147.00;6818.00;97.89;335.00;13.00;3.74;147.00;6920.00;2.12
75;Nouvelle-Aquitaine;2021-12-04-2021-12-10;33766.00;7744.00;22.93;6965.00;0.00;0.00;172.00;6836.00;97.55;363.00;15.00;3.97;171.00;6963.00;2.46
75;Nouvelle-Aquitaine;2021-12-05-2021-12-11;33522.00;7915.00;23.61;7141.00;0.00;0.00;200.00;6977.00;97.21;368.00;18.00;4.66;199.00;7138.00;2.79
75;Nouvelle-Aquitaine;2021-12-06-2021-12-12;33531.00;7928.00;23.64;7157.00;0.00;0.00;206.00;6984.00;97.13;375.00;18.00;4.58;205.00;7154.00;2.87
75;Nouvelle-Aquitaine;2021-12-07-2021-12-13;33085.00;8266.00;24.98;7456.00;0.00;0.00;236.00;7238.00;96.84;343.00;9.00;2.56;235.00;7452.00;3.15
75;Nouvelle-Aquitaine;2021-12-08-2021-12-14;32377.00;8542.00;26.38;7694.00;1.00;0.01;282.00;7428.00;96.34;350.00;11.00;3.05;279.00;7691.00;3.63
75;Nouvelle-Aquitaine;2021-12-09-2021-12-15;31954.00;8895.00;27.84;8052.00;2.00;0.02;351.00;7721.00;95.65;322.00;11.00;3.30;348.00;8051.00;4.32
75;Nouvelle-Aquitaine;2021-12-10-2021-12-16;31132.00;8960.00;28.78;8116.00;2.00;0.02;422.00;7713.00;94.81;314.00;15.00;4.56;419.00;8115.00;5.16
75;Nouvelle-Aquitaine;2021-12-11-2021-12-17;30741.00;9213.00;29.97;8306.00;4.00;0.05;558.00;7765.00;93.30;306.00;19.00;5.85;553.00;8308.00;6.66
75;Nouvelle-Aquitaine;2021-12-12-2021-12-18;30489.00;9318.00;30.56;8390.00;4.00;0.05;638.00;7768.00;92.41;300.00;27.00;8.26;633.00;8392.00;7.54
75;Nouvelle-Aquitaine;2021-12-13-2021-12-19;30536.00;9318.00;30.51;8382.00;5.00;0.06;649.00;7749.00;92.27;297.00;30.00;9.17;643.00;8384.00;7.67
75;Nouvelle-Aquitaine;2021-12-14-2021-12-20;30311.00;9956.00;32.85;8939.00;6.00;0.07;1037.00;7900.00;88.40;390.00;136.00;25.86;1028.00;8919.00;11.53
75;Nouvelle-Aquitaine;2021-12-15-2021-12-21;31369.00;10846.00;34.58;9837.00;8.00;0.08;1719.00;8077.00;82.45;554.00;354.00;38.99;1709.00;9775.00;17.48
75;Nouvelle-Aquitaine;2021-12-16-2021-12-22;33806.00;12727.00;37.65;11639.00;10.00;0.09;2876.00;8680.00;75.11;1072.00;934.00;46.56;2856.00;11520.00;24.79
75;Nouvelle-Aquitaine;2021-12-17-2021-12-23;36932.00;14992.00;40.59;13837.00;12.00;0.09;4409.00;9356.00;67.97;1701.00;1778.00;51.11;4380.00;13716.00;31.93
75;Nouvelle-Aquitaine;2021-12-18-2021-12-24;39826.00;16716.00;41.97;15639.00;20.00;0.13;5981.00;9612.00;61.64;2380.00;2865.00;54.62;5938.00;15526.00;38.25
75;Nouvelle-Aquitaine;2021-12-19-2021-12-25;37902.00;16083.00;42.43;15060.00;20.00;0.13;6006.00;9017.00;60.02;2374.00;2962.00;55.51;5957.00;14948.00;39.85
